id,timestamp,tweet,replies,retweets,quotes,likes,,,
1.24362E+18,2020/3/27 19:31,"This afternoon, I’ll be sitting down for a conversation with nurses, firefighters, and emergency medical technicians on the front lines of the fight against COVID-19. Tune in at 4:15 ET to join us: https://t.co/xk0GcSpr50",872,2466,139,9388,,,
1.24363E+18,2020/3/27 20:15,Join me and the hardworking folks on the frontlines of the COVID-19 outbreak for a virtual round table. Tune in now: https://t.co/SKRTT621IO,977,1926,96,5950,,,
1.24367E+18,2020/3/27 22:45,"In response to the economic impact of COVID-19, we need to provide immediate relief to those who are drowning in student debt. https://t.co/kyZstGHHCG",1539,1803,212,8159,,,
1.2437E+18,2020/3/28 0:50,You can't deal with the economic crisis until you deal with the public health crisis. It's a false choice. https://t.co/8y1UMD4fMT,1407,8765,340,35537,,,
1.24372E+18,2020/3/28 1:53,"I just wrapped up tonight’s CNN town hall, where we discussed COVID-19 and how we move forward. I know times are tough, but the stakes in this election have never been higher. If you could chip in a few dollars I would really appreciate it. https://t.co/1PoT5yD9CO",2993,3659,445,16060,,,
1.24392E+18,2020/3/28 15:32,"Last night, the great Rev. Joseph E. Lowery passed away, leaving an indelible mark on our country's history towards progress. He never once wavered in his spirit and in the resolve to end injustice �?wherever he saw it. Our thoughts and prayers are with his family. https://t.co/FPEAyxwTxm",386,2573,52,12235,,,
1.24397E+18,2020/3/28 18:23,Let me be clear: No one should have to pay for coronavirus testing or treatment.,17812,40903,6037,226660,,,
1.24399E+18,2020/3/28 19:50,"Mr. President, this isn’t about you, it’s about the health of the American people. Stop making everything personal.

You are the president of all 50 states �?not just the ones that voted for you or that have governors who “treat you right.�?It’s time you acted like it. https://t.co/iMoBKklscY",2213,16161,712,58262,,,
1.24401E+18,2020/3/28 21:01,"The Administration promised millions of tests by mid-March. But it's not happening fast enough. Where are the tests, Mr. President? https://t.co/pI8WBL7oE7",1505,7054,301,24629,,,
1.24403E+18,2020/3/28 22:52,"Losing a loved one is incredibly difficult, but it’s even harder when you’re not able to be with them in their final moments �?and that’s what’s happening around the country because of the coronavirus. It’s heartbreaking, and I’m keeping everyone affected in my prayers. https://t.co/vAISTRxi5O",1019,4833,281,20718,,,
1.24405E+18,2020/3/28 23:52,Donald Trump’s ego will cost lives. https://t.co/JNcGny13KO,13856,60058,7314,161898,,,
1.24428E+18,2020/3/29 14:55,"The folks working to keep our country running are true heroes �?and we need to ensure they have the protections, accommodations, and benefits they need and deserve. We couldn't get through this without them. https://t.co/eErp14BkuK",758,4271,125,18275,,,
1.24431E+18,2020/3/29 17:22,"Dreamers are Americans. We should never endanger or throw into question their ability to contribute to our nation, but to do so in a moment of national crisis is beyond misguided. https://t.co/6n7kQbw6QH",950,3077,131,11929,,,
1.24433E+18,2020/3/29 18:38,Instacart needs to step up and give their workers the protections and pay they need and deserve. Now. https://t.co/dYkoW0H227,665,4188,142,19041,,,
1.24434E+18,2020/3/29 19:12,It's hard to read this story and not conclude one thing: The Trump Administration failed the American people. https://t.co/I3LOMEvLMf,2304,10261,455,35882,,,
1.24438E+18,2020/3/29 21:52,"As president, I will always choose hope over fear, unity over division, truth over lies, and science over fiction.",14292,18113,2811,121267,,,
1.24441E+18,2020/3/30 0:02,We will overcome this �?together.,4763,10821,1048,91101,,,
1.24446E+18,2020/3/30 2:43,"I am issuing this challenge to the President: in the next 48 hours, direct the production and distribution of respirator masks, gloves, protective face shields and gowns to fill every supply request made by a governor to the federal government. 

Lives are at stake.",11995,25430,2619,119668,,,
1.24461E+18,2020/3/30 12:47,"Not a joke, folks, we just launched our new podcast. It’s called ""Here's the Deal."" For our first episode, I sat down with Ron Klain, former White House Ebola Response Coordinator, for a discussion on COVID-19.

Listen at https://t.co/t11Fa0TZjc or wherever you get your podcasts.",2345,8316,651,27225,,,
1.24464E+18,2020/3/30 15:00,"The American people are generous, decent, good, and fair. In times of crisis, we come together as one. We look out for our neighbors and lend a hand to those in need. We will get through this, together. I promise.",2761,9065,585,49130,,,
1.24467E+18,2020/3/30 17:15,"President Trump should be using the Defense Production Act to get our first responders and health care providers the masks, gowns, and protective equipment they need. This is a matter of life and death. https://t.co/i4jNeL7yoc",1341,5419,231,19269,,,
1.24472E+18,2020/3/30 20:30,"The medical professionals on the front lines of this crisis are American heroes �?risking their lives in order to save others. We owe them more than we could ever repay, but we can start by ensuring they have the protective equipment they need to stay safe. #NationalDoctorsDay",1111,7673,221,34395,,,
1.24474E+18,2020/3/30 21:45,"I know these are confusing and scary times, so for the first episode of our new podcast I sat down with Ron Klain, former White House Ebola Response Coordinator, to help provide some clarity around COVID-19.

Listen at https://t.co/gfVHzRcDXo or wherever you get your podcasts. https://t.co/bCd1houIqo",794,2632,175,7386,,,
1.24477E+18,2020/3/30 23:15,This is unconscionable. Americans are already afraid of the impact the deadly COVID-19 pandemic is having on their lives �?they don't need the added stress of losing their health insurance. Drop the lawsuit. https://t.co/VyN90rluy9,1923,11296,567,29528,,,
1.24477E+18,2020/3/30 23:50,"Our health care workers are putting their lives on the line every day, and our president is accusing them of stealing lifesaving supplies. It's time for Donald Trump to do his job, so our heroes are able to do theirs. Lives are at stake. https://t.co/qiwRjrVUYz",3081,15003,1044,41582,,,
1.24498E+18,2020/3/31 13:30,"In order to combat COVID-19, we need both a decisive public health response and a decisive economic response. I’ve laid out exactly what I would do if I were president during this crisis, take a look: https://t.co/Q58OQW6tQO",891,3057,117,10048,,,
1.24501E+18,2020/3/31 15:15,We have to place a temporary ban on evictions nationwide. No one should be forced out of their home in the middle of a pandemic.,3620,14226,959,83739,,,
1.24503E+18,2020/3/31 17:01,I'm confident that the American people will meet this moment. There’s never been a challenge we've been unable to overcome if we do it together.,3173,6479,578,39881,,,
1.24507E+18,2020/3/31 19:13,"As president, I would never send an American soldier anywhere in the world without the equipment and protection they need. We should not do any less for the heroes on the front lines of the battle we’re in now. https://t.co/ZWNExlKq3H",2846,9540,1079,30297,,,
1.24508E+18,2020/3/31 20:08,"Today and every day, @DrBiden and I are proud to stand with the trans community. We see you, we support you, and we will continue to do everything we can to ensure you are affirmed and accepted just as you are. #TransDayOfVisibility",781,3385,148,19577,,,
1.24509E+18,2020/3/31 21:01,"In the midst of a pandemic, the Trump Administration chose to expend effort to attempt to disestablish the Mashpee Wampanoag Tribe’s reservation. #IStandwithMashpee and with all of Indian Country. https://t.co/5Z6nZjClAf",819,5631,315,12857,,,
1.24511E+18,2020/3/31 22:15,It's 2020 �?it’s unacceptable that women still don’t get equal pay for equal work. Let’s close the gender pay gap and end #EqualPayDay once and for all. https://t.co/GH6rASk0wH,823,1505,89,5757,,,
1.24513E+18,2020/3/31 23:20,"Tonight marks our biggest public end-of-quarter deadline of the campaign so far. I know times are tough, but what’s at stake in this election has never been clearer. If you could chip in to help us reach our goal, I would really appreciate it: https://t.co/qRzUR2DdVI",2586,1472,384,4722,,,
1.24514E+18,2020/4/1 0:05,"Today as we honor the life and legacy of civil rights and labor movement activist, César Chávez, we also thank the more than 2 million farmworkers who are on the frontlines, working to keep Americans fed and healthy during this pandemic. https://t.co/MNl59g81OV",302,2463,85,8838,,,
1.24514E+18,2020/4/1 0:10,"Hoy, al honrar la vida y el legado del activista César Chávez, también agradecemos a los más de 2 millones de trabajadores agrícolas que están en primera línea, trabajando para mantener a los estadounidenses alimentados y sanos durante esta pandemia. https://t.co/MNl59g81OV",407,753,66,2525,,,
1.24518E+18,2020/4/1 2:54,"We’re in the middle of a global pandemic, and the Trump Administration is preventing people from getting health care.

I can’t believe this needs to be said, but President Trump needs to reopen Obamacare enrollment, and he needs to do it now. Lives are at stake. https://t.co/84LANkB4AL",3106,13740,678,39026,,,
1.24535E+18,2020/4/1 13:52,The words of a president matter. https://t.co/OteNK4CWbU,1601,8207,625,25265,,,
1.24538E+18,2020/4/1 16:09,"Thank you to the governors who are meeting this moment with decisive action, a steady hand, and compassionate leadership. Thank you for stepping up when President Trump has not.",5754,15312,1037,86504,,,
1.24542E+18,2020/4/1 18:41,It is a national disgrace that our health care workers still don't have the protective equipment they need.,13438,24531,2682,126792,,,
1.24546E+18,2020/4/1 21:09,"Folks, it’s Census Day! The Census only takes a few minutes to complete but will help determine the future of your community for the next decade. Head to https://t.co/fcbpzx0tJp to get counted today.",403,1599,81,4814,,,
1.24546E+18,2020/4/1 21:34,This callous decision will cost lives. Period. https://t.co/0U5MqoczWY,1405,9518,411,30728,,,
1.24549E+18,2020/4/1 23:05,"Amigos, ¡es el Día del Censo! Solo toma unos minutos completar el Censo, pero ayudará a determinar el futuro de su comunidad para la próxima década. Visite https://t.co/fcbpzx0tJp para que lo cuenten hoy.",657,728,67,2314,,,
1.2455E+18,2020/4/1 23:47,"At a time when Americans might need health care the most, the Trump Administration is preventing people who need insurance from getting it. Their cruelty truly knows no bounds. https://t.co/PelIrNxBNQ",2209,13196,791,30512,,,
1.24551E+18,2020/4/2 0:45,"It's now April, and:

- States still don't have enough tests
- Hospitals still don't have enough ventilators
- Health care workers still don't have enough masks

Donald Trump needs to use all available authorities immediately to solve these shortages.",3814,14321,740,53435,,,
1.24573E+18,2020/4/2 14:59,The economic damage from this public health crisis is both rising and deepening at an alarming rate. It is putting working families and the American middle class through unimaginable financial pain �?and they need to be made whole as fast as possible. https://t.co/QNuB29JcGy,925,4336,158,14464,,,
1.24575E+18,2020/4/2 16:19,"Our health care workers on the front lines of this fight still don’t have the masks, gowns, and other protective equipment they need. It’s unacceptable.

Add your name to demand Donald Trump use his full authority to deliver these lifesaving supplies: https://t.co/bnHqHEIp1T",583,1560,62,4604,,,
1.24577E+18,2020/4/2 18:01,"I know many folks are feeling anxious and worried. I just want you to know that you're not alone. Americans in every corner of the country are feeling the same exact way you are. We may be physically apart, but we are all in this together �?and we will overcome this. I promise.",4366,10413,854,59403,,,
1.24579E+18,2020/4/2 19:02,"My heart goes out to the millions of Americans who filed unemployment claims in recent weeks, and the millions more who worry what next week holds for them.

Donald Trump needs to take action to ensure Americans receive the economic relief they need as soon as possible. https://t.co/SprkkQzbTo",1882,3592,252,13366,,,
1.24581E+18,2020/4/2 20:11,I'm about to roll out my plan to make the economic recovery work. Tune in now: https://t.co/fLTDvwK1wf,1074,2249,161,7271,,,
1.24582E+18,2020/4/2 21:25,"In order for our government to work for all Americans, it's important it be representative of all Americans. With openly LGBTQ individuals only making up .17% of elected officials, we have work to do.

This National #OutToWin Day, I'm asking: Will you run? https://t.co/QvM6IINN4T",593,1053,78,3955,,,
1.24586E+18,2020/4/2 23:35,Real courage is confronting something that you're afraid to do and doing it anyway. That’s what people across this country are doing every single day in the face of this crisis. They are American heroes. https://t.co/KQQiU9P8xz,772,3221,118,12090,,,
1.24587E+18,2020/4/3 0:30,The evidence is clear: Donald Trump ignored the warnings. He failed to act. And now Americans are paying the price. https://t.co/1qROBGtsSs,7373,15534,1153,49162,,,
1.24609E+18,2020/4/3 14:40,Wisconsin �?you have until 5 PM CT tonight to request your mail-in absentee ballot ahead of next week’s primary. Head to https://t.co/hkOfDswg34 to request yours today. https://t.co/6Ldcy3QBT6,404,3202,159,5769,,,
1.24611E+18,2020/4/3 16:07,"Now more than ever, we need to choose hope over fear. We will beat COVID-19. We will overcome this. Together.",5807,8666,1818,59644,,,
1.24612E+18,2020/4/3 16:58,"This is another clear warning sign that more needs to be done to keep as many people on payroll as possible. Fast, bold action to bolster American workers now will save more pain later. Congress must get to work immediately on the next package. We can't afford to waste time. https://t.co/MGOztrldFE",506,1511,59,4415,,,
1.24613E+18,2020/4/3 17:33,"Captain Crozier was faithful to his duty—both to his sailors and his country. Navy leadership sent a chilling message about speaking truth to power. The poor judgment here belongs to the Trump Admin, not a courageous officer trying to protect his sailors. https://t.co/AkGFdlYjwt",6391,35913,2732,152020,,,
1.24615E+18,2020/4/3 19:14,"Families across the country are impacted by COVID-19—and it can be especially difficult to explain to children. 

Jill and I spoke with ItsJudysLife, JHouseVlogs and The Curly Coopers to answer their questions about the crisis. Tune in on Sunday at 7PM ET: https://t.co/xk0GcS7PGq https://t.co/TUQnhOroTU",501,1916,126,5648,,,
1.24618E+18,2020/4/3 20:59,"I’ve done this work before. It’s hard, painstaking work.
 
I was in charge of administering the $800 billion Recovery Act �?so I understand that the devil is in the details. It’s about follow-through.",93,282,18,1247,,,
1.24618E+18,2020/4/3 20:59,"Those are the kinds of questions Trump will be responsible for. He doesn’t have a great record when it comes to delivering on promises, but I hope this time is different.
 
Being president is about taking responsibility. The blame game won’t cut it. Too many lives are at stake.",255,595,32,2306,,,
1.24618E+18,2020/4/3 20:59,"I’ve put together a checklist for making the economic relief and recovery effort work for families, workers, and small businesses. I encourage President Trump to adopt any and all of the ideas. https://t.co/P5gq7h2rtE",1141,2388,161,7690,,,
1.24618E+18,2020/4/3 20:59,"The CARES Act provides money to help working people—how do we make sure it gets to them as quickly as possible?
 
There’s money for major corporations—how do we make sure that there is rigorous oversight to ensure it is used to help workers and not enrich top executives?",153,508,15,2093,,,
1.24621E+18,2020/4/3 23:02,"This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses�?
Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg",2075,15111,548,36638,,,
1.24623E+18,2020/4/4 0:00,"My friend, @GabbyGiffords, knows what it takes to persevere in the face of uncertainty. Take a few minutes to read these powerful words from her on how we can get through this �?together. https://t.co/Kl0OrjB3UG",420,2330,34,8364,,,
1.24645E+18,2020/4/4 14:34,"Throughout the campaign, I’ve talked a lot about the soul of our nation �?we’re seeing that soul on full display. There’s so much good happening �?people reaching out to one another, neighbors helping neighbors, caring for those in need. It makes me so proud to be an American. https://t.co/aVOCC4vBWb",705,2507,87,10182,,,
1.24647E+18,2020/4/4 16:10,"In January, while Donald Trump was downplaying COVID-19, I wrote an op-ed calling for immediate action to combat the growing threat.

In it, I also said Trump was the worst possible leader to deal with a public health crisis.

I stand by that statement. https://t.co/PH4vF5taDa",3101,12578,731,47306,,,
1.24649E+18,2020/4/4 17:15,"We need a Supply Commander to step up and take charge and get the doctors, nurses, health care workers, first responders, firefighters, and cops the equipment they need to protect themselves and save lives. https://t.co/3OgY1cRGlK",1658,5238,288,18968,,,
1.2465E+18,2020/4/4 17:53,"We owe so much to those working around the clock to keep our country running during this crisis. The least we can do is provide the pay, benefits, and protections they need and deserve. https://t.co/XCTKfHv9wN",572,3543,93,13923,,,
1.24652E+18,2020/4/4 19:47,"Donald Trump is not responsible for the coronavirus, but he is responsible for failing to prepare our nation to respond to it.",25973,46000,6056,273859,,,
1.24655E+18,2020/4/4 21:30,"Jill and I had the pleasure of hosting a town hall with family vloggers ItsJudysLife, The Curly Coopers, and JHouse Vlogs where we answered their questions about the COVID-19 outbreak.

Tune in to the premiere on Sunday at 7PM ET: https://t.co/xk0GcS7PGq https://t.co/9fqyYsGwMJ",471,771,54,2687,,,
1.24659E+18,2020/4/4 23:47,"Donald Trump needs to reopen Obamacare enrollment immediately. This is no time to put pettiness and ideology above helping those who are in the greatest need.

Lives are at stake. https://t.co/QbyOXboFbr",3811,10007,666,39611,,,
1.24681E+18,2020/4/5 14:46,"Out of every crisis, America has always emerged stronger �?and we will again. We will not be defeated. https://t.co/HLR9WBZBhR",1361,5258,385,18606,,,
1.24684E+18,2020/4/5 16:38,"We are at war with this virus �?and the health care workers on the front lines are our soldiers. It is unacceptable that they don’t have the lifesaving masks, gowns, and protective gear they need. https://t.co/10Z6G7Rb2h",1527,7786,305,26730,,,
1.24687E+18,2020/4/5 18:30,"We all want to protect our families �?the first step is arming ourselves with the facts.
 
@DrBiden and I hosted a town hall on COVID-19 with three family YouTubers: ItsJudysLife, J House Vlogs and The Curly Coopers. Tune in tonight at 7PM EDT: https://t.co/xk0GcSpr50 https://t.co/gIEPo2PjuO",537,1228,127,3532,,,
1.24689E+18,2020/4/5 20:00,Every day that Donald Trump refuses to use the full power of the Defense Production Act further threatens American lives.,4385,15723,896,80097,,,
1.24693E+18,2020/4/5 22:26,These health care workers �?and all those on the front lines of this fight �?are American heroes. https://t.co/UCATe5J23m,613,6561,183,32192,,,
1.24694E+18,2020/4/5 22:59,"During these uncertain times, getting the right information out there is so important.

Myself and @DrBiden had the opportunity to host a conversation about COVID-19 with 3 family vloggers: ItsJudysLife, J House Vlogs and The Curly Coopers. Tune in now: https://t.co/xk0GcS7PGq",735,1685,123,6098,,,
1.24694E+18,2020/4/5 23:29,"During our Family Town Hall on COVID-19, I was asked what we can do to prevent this from happening again. Here’s where I'd start: https://t.co/A4M8u9W2SR",2338,5687,391,18563,,,
1.24719E+18,2020/4/6 15:35,"It is close to criminal the way they’re dealing with Captain Crozier. He spoke up to protect his sailors �?he should have a commendation, not be fired. https://t.co/ZnadEsljxX",1124,6871,242,27834,,,
1.24719E+18,2020/4/6 16:00,"Folks, our second episode of Here’s the Deal is live! This week, @GovWhitmer joins me for a discussion on COVID-19, President Trump’s personal attacks, and the importance of bipartisanship to deliver results.

Listen at https://t.co/t11Fa0CorE or wherever you get your podcasts.",546,1837,104,5331,,,
1.24719E+18,2020/4/6 16:10,"Mr. President, I hope we can gather in Milwaukee, but that is going to depend on you stepping up and doing what needs to be done to handle this pandemic. I have laid out how you can do that: https://t.co/YLHCGEKnUB. Happy to discuss anytime. https://t.co/ePQuQKkeZV",1834,7924,531,32626,,,
1.24723E+18,2020/4/6 18:38,We need a president who actually listens to the experts and heeds their advice. https://t.co/J7VA462Aff,4376,10992,921,60832,,,
1.24728E+18,2020/4/6 22:03,"Judy, from itsJudysLife, asked an important question during our Family Town Hall on COVID-19: What extra precautions should expectant mothers be taking at this time?

Listen to what former U.S. Surgeon General Dr. Vivek Murthy had to say: https://t.co/Z1el7lgoyJ",245,778,25,2382,,,
1.2473E+18,2020/4/6 22:55,"For months, I called on President Trump to step up and take the action necessary to combat COVID-19.

But week after week, he downplayed the threat it posed, misled the American people, and failed to act.

Take a look: https://t.co/IkkkdeRS8V",6812,8577,1026,26974,,,
1.24731E+18,2020/4/6 23:59,We're going to get through this. Together. https://t.co/Te1Ep3RG2y,1217,6248,492,22279,,,
1.24748E+18,2020/4/7 11:00,Congressman John Lewis is a moral giant who has spent his entire life pushing our nation to live up to our highest ideals. I'm honored to call him a friend �?and grateful to have him by my side in this battle for the soul of our nation. https://t.co/kqwe6CGre1,2846,11221,1021,44481,,,
1.24754E+18,2020/4/7 15:05,What do Fig Newtons and peanut butter and jelly sandwiches have in common? Listen to this preview of this week's podcast to find out �?and then check out the full episode at https://t.co/t11Fa0CorE or wherever you get your podcasts. https://t.co/AfL018UA4h,2621,1167,1537,4421,,,
1.24763E+18,2020/4/7 20:45,"Secretary Modly's resignation is appropriate and called for. His disparaging remarks were far beneath the dignity of the office he held. Our sailors, our nation, and Captain Crozier deserve better. https://t.co/cYW1qGhqqH",1045,8189,230,41827,,,
1.24765E+18,2020/4/7 22:38,"On #WorldHealthDay, we thank the tireless health care workers fighting COVID-19, and we see clearly why protecting the health of Americans requires U.S. global leadership—to coordinate an international response, strengthen health systems everywhere, and prevent the next pandemic.",500,3032,108,13267,,,
1.24766E+18,2020/4/7 22:54,"@blackenterprise Jill and I send our heartfelt condolences to the entire Graves family. As the founder of Black Enterprise, Earl Graves Sr. was a trailblazer in his own right, a leader in the American business community, and paved the way for many Black entrepreneurs to realize their dreams.",11,82,4,303,,,
1.24768E+18,2020/4/8 0:03,"Folks, I know these are tough times, but this crisis has made it clearer than ever how much elections matter �?and what a difference it makes who is in the White House. If you can, please chip in to fuel our campaign. I would really appreciate it. 
https://t.co/mZbSSmDbN2",1177,1774,160,6502,,,
1.24768E+18,2020/4/8 0:25,"The weeks ahead will be some of the toughest we’ve ever experienced as a nation. We need to face them with the same spirit and resolve that have guided us through previous crises. Because out of every trial and tribulation, America has always emerged stronger �?and we will again.",2118,8973,467,48978,,,
1.2477E+18,2020/4/8 1:35,We’re starting to see evidence that long-term exposure to air pollution—which disproportionately affects communities of color &amp; low-income communities—is linked to COVID-19 death rates. It's past time we treat pollution like the threat to our health it is. https://t.co/3GD15s3xSy,1395,5458,322,19009,,,
1.24789E+18,2020/4/8 14:20,It is a national disgrace that our health care workers still don't have the protective equipment they need. Donald Trump needs to fully use the power of the Defense Production Act to deliver these life-saving supplies. https://t.co/VrjN3fAkHi,707,3123,113,11824,,,
1.2479E+18,2020/4/8 14:45,"As Jewish families across America and around the world prepare to observe the first night of Passover, Jill and I want to say chag sameach, and offer our very best wishes, to all who are celebrating. https://t.co/Qg5Wa9ftyT",436,2070,102,10304,,,
1.24792E+18,2020/4/8 16:13,"I know Bernie well. He’s a good man, a great leader, and one of the most powerful voices for change in our country. And it’s hard to sum up his contributions to our politics in one, single tweet. So I won’t try to. https://t.co/Z6OkCDWFNm",5813,13831,2533,78093,,,
1.24792E+18,2020/4/8 16:14,Together we will defeat Donald Trump. But we will also address the climate crisis. We will make college affordable. And we will make health care available to all.  We will not just rebuild this nation �?we’ll transform it. And I’m asking you to join me. https://t.co/vJXlroCdDd,1569,4055,520,20531,,,
1.24792E+18,2020/4/8 16:14,"We know how hard this is. You have put the interest of the nation �?and the need to defeat Donald Trump �?above all else. And for that we’re grateful. But we want you to know: we’ll be reaching out. You’ll be heard by me. As you say: Not me, Us.",330,2116,169,16130,,,
1.24792E+18,2020/4/8 16:14,"And to Bernie’s supporters: I know that I need to earn your votes. And I know that might take time. But I want you to know that I see you, I hear you, and I understand the urgency of this moment. I hope you'll join us. You're more than welcome: You're needed.",6858,7585,4733,41222,,,
1.24792E+18,2020/4/8 16:14,"To Bernie and Jane, as friends, from Jill and me: You haven’t just run a political campaign; you’ve created a movement. And make no mistake about it, we believe it’s a movement that is as powerful today as it was yesterday. That’s a good thing for our nation and our future.",372,1758,181,11185,,,
1.24795E+18,2020/4/8 18:15,"In the wake of COVID-19, working families across the country are facing a whole new set of challenges. This afternoon, I'll be hosting a town hall to listen to folks' concerns and discuss what we should be doing to deliver relief.

Tune in at 5:30 PM ET: https://t.co/xk0GcSpr50 https://t.co/Xzgoj0E4vB",596,1603,115,5795,,,
1.24797E+18,2020/4/8 19:30,"The primary is over, but we're just getting started. We're building a campaign to defeat Donald Trump and ensure that America finally lives up to our founding promises �?but we can't do it without your help.

If you're with us, chip in today: https://t.co/bEBrI6DSqs",2080,3332,292,15472,,,
1.24799E+18,2020/4/8 20:50,"The coronavirus is not Donald Trump's fault, but the slow and chaotic response to it is. He's the commander in chief �?it's time he steps up, takes responsibility, and does his job. https://t.co/UFM5lPyzU3",2192,6929,396,31226,,,
1.248E+18,2020/4/8 21:39,Join our virtual town hall on unemployment and the issues currently facing working families across the nation. Tune in now: https://t.co/hHG9sgNoka,956,2275,146,6758,,,
1.24802E+18,2020/4/8 22:45,This nation has never been defeated when we’re together. And we’re not going to be defeated now.,4511,11243,1056,84464,,,
1.24804E+18,2020/4/9 0:01,"If we come together, we will defeat Donald Trump. And when we do that, we will not only do the hard work of rebuilding this nation �?we will transform it.",16237,22866,3047,152281,,,
1.24805E+18,2020/4/9 0:50,We're seeing the soul of our nation on full display every day in this crisis �?and it makes me so proud to be an American. https://t.co/PERwpmeL2X,1260,3755,175,16811,,,
1.24826E+18,2020/4/9 14:31,"A total of about 17 million people have filed for unemployment over the last three weeks. This is unprecedented. 

The economic devastation that families all across this country are experiencing is not their fault. We've got to take extraordinary steps to protect them. https://t.co/2EfSIYXkLt",1721,5190,264,18505,,,
1.24827E+18,2020/4/9 15:30,"Eleven-year-old Isaac Johnston asked me what else kids should be doing in addition to washing their hands and staying home. My advice was simple:

- Stay a safe distance from friends
- Sneeze into your elbow
- And eat your vegetables https://t.co/ksPS4Xb7Wm",596,1470,91,6400,,,
1.24828E+18,2020/4/9 16:20,Let me be clear: No one should have to pay for their coronavirus treatment.,14828,21050,4510,155467,,,
1.24833E+18,2020/4/9 19:32,"We have to do more to ease the economic burden on working people. So today, I'm adopting two new policies to help deliver relief. As president, I will:

- Lower Medicare eligibility to age 60
- Forgive student debt for low-income and middle class families https://t.co/wtMnhJdCaR",5628,9074,1560,35052,,,
1.24835E+18,2020/4/9 20:27,"I can't believe I have to say this, but we should be expanding the number of testing sites and surging the number of tests �?not reducing them. Testing is key to finding a way out of this crisis. https://t.co/jj6ftCxVQt",2819,20217,890,69975,,,
1.24838E+18,2020/4/9 22:39,"This morning's news of another rise in unemployment claims—on top of the millions already filed—is devastating. We have to make sure those affected get the benefits they deserve, but we can't stop there.

I'm announcing two new policies to help Americans get the relief they need: https://t.co/fUlIB2Fra2",1173,4319,268,14686,,,
1.24839E+18,2020/4/9 23:00,"The devastating unemployment numbers have made one thing even clearer: We need a fourth coronavirus relief package, and we need it fast. We need to take extraordinary steps to protect American families and ensure those laid off are made financially whole. https://t.co/PBOyM1JiUu",826,3039,137,11536,,,
1.24839E+18,2020/4/9 23:30,"This virus can hit anyone �?regardless of race, economic status, or access to power �?but it doesn’t impact every community equally. It hits hardest those who are most vulnerable and who have the fewest resources.

We have to do better for all our people. https://t.co/fx76CcIPdU",697,3297,126,12055,,,
1.24841E+18,2020/4/10 0:20,The stakes in this election have never been higher. We have to come together and beat Donald Trump.,7836,16557,1381,111122,,,
1.24861E+18,2020/4/10 13:55,"America’s story is one of ordinary people doing extraordinary things given half a chance. This virus is tough. But together and as a nation �?we're tougher.

I know we’ll get through this and we’ll be stronger for it, I promise you. Keep the faith. https://t.co/dC8JvRWPMC",1689,9776,1203,29797,,,
1.24864E+18,2020/4/10 15:40,"Whether you supported Bernie or any other candidate throughout the primary, know that there is a home for you in our campaign. You're not just welcome �?you're needed. And I will do everything I can to earn your vote this November.",10835,17198,2416,111670,,,
1.24866E+18,2020/4/10 17:01,"The health inequities being exposed by COVID-19 are unconscionable.

We can do better. We have to. https://t.co/2T1hcOas9z",1325,2369,193,7549,,,
1.24869E+18,2020/4/10 18:55,"La historia de los EE.UU. es la historia de gente común que hace cosas extraordinarias. Sé que unidos, y como una nación, nosotros somos más fuertes que este virus. Sé que superaremos esto y seremos más fuertes por ello, se lo prometo. No pierdan la fe. https://t.co/89o4gSMNWF",611,1042,88,3561,,,
1.24872E+18,2020/4/10 20:55,The folks on the front lines of this crisis are American heroes. https://t.co/ZBwPwiVTL9,588,2028,83,7829,,,
1.24873E+18,2020/4/10 21:46,We need a president who demonstrates the leadership to address every aspect of this pandemic�?�? including the spate of racist incidents targeting Asian Americans and Pacific Islanders�?—�?with urgency and seriousness. Donald Trump is not that president. https://t.co/4dvq4uiv17,1591,5354,249,22037,,,
1.24874E+18,2020/4/10 22:30,No one should be forced out of their home in the middle of a global pandemic. We need to freeze rent for people who lose their jobs and place a ban on evictions immediately. https://t.co/0sQYpUHosv,944,4440,176,16491,,,
1.24876E+18,2020/4/11 0:00,"The American people are strong, tough, brave, and big-hearted. There's nothing we can't do if we do it together.",7167,8814,1291,60368,,,
1.24898E+18,2020/4/11 14:30,President Trump needs to do everything in his power to expand the number of testing sites and surge the number of tests. Mass testing is key to reopening the economy and finding a way out of this crisis. https://t.co/WHprzHoGnm,2275,10621,562,38653,,,
1.24901E+18,2020/4/11 16:15,"Now more than ever, we have to choose hope over fear, unity over division, truth over lies, and science over fiction.",11769,17094,2568,96947,,,
1.24903E+18,2020/4/11 18:00,"We are months into this crisis and our heroes on the front lines still don't have the protective equipment they need to stay safe. It's unconscionable.

Donald Trump needs to fully use the power of the Defense Production Act immediately. https://t.co/wudATlE3wr",1475,8098,403,22889,,,
1.24906E+18,2020/4/11 20:01,We need to help as many working families and small businesses as possible. Workers who have lost their jobs or seen their hours slashed and families who are struggling to pay rent and put food on the table need help immediately. There's no time to waste. https://t.co/XFNZK6m1RV,1258,4690,176,17769,,,
